BLOCKID10,ncessch_3,high_schnm,ncessch_2,mid_schnm,ncessch_1,primary_schnm
371559614001055,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614001062,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559613011113,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559614001068,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614001070,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559605031022,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559619005041,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559608021059,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559605031043,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559620021000,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021012,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021016,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021023,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021033,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021004,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559604013036,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559620012018,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011023,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559619004018,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619005047,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619005053,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619004029,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619004026,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619003089,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619004049,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619003058,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559612001002,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559613024001,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559603001039,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559612001008,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559613024021,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559615002008,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614001020,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559612001004,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559613022007,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559604014046,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559611002017,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559613021006,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613011124,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559608011009,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559613024039,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559620011037,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011044,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012080,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011053,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012017,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011058,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012055,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012069,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011079,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559604014051,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559619005031,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620022131,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620022132,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618021019,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618021045,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559613011029,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559607011044,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559613012031,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559620011013,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559614001001,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614001008,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614001047,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614001024,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559612001035,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559616011028,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559613024043,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559612002021,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559607013075,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559605023022,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559601021057,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559612001017,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559608011015,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559603001009,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559602021019,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001585,Rex-Rennert Elementary
371559601011035,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559602022056,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559604022078,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559618011007,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559620022070,370393002184,South Robeson High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559618012005,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559620022106,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620022042,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559604012052,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559604014032,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559620022078,370393002184,South Robeson High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559618021074,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618021042,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618021082,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618022013,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618022037,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559618022045,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559618021035,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618021066,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618022029,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559611001001,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559615002013,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559611002000,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559612003011,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611001041,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611001049,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611002007,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611002008,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611002042,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611002057,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559615001027,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559615002035,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559601024060,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559601021079,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601021104,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601021064,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601021035,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601023047,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559603001071,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559608011018,370393002237,Lumberton Senior High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559606002001,370393002102,Purnell Swett High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559620013015,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011022,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012037,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011040,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012044,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012057,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011028,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011018,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011015,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011094,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011084,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620013032,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559618011004,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559618021054,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618022010,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559610002046,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559608012065,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559610002034,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559610002039,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559610003011,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610002045,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559610003025,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610003014,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559608012073,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559615003025,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559615004006,370393002237,Lumberton Senior High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559615003022,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616011048,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559615004051,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616011066,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559615004021,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616012034,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012020,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012039,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559614002039,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559603001117,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559603001017,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559601011042,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602022071,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559605031035,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618011065,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559620012108,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559604012047,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559604011081,370393002239,Red Springs High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559604014037,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559616021059,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559620012062,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559604022074,370393002239,Red Springs High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559610003049,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559610001042,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610003064,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559608013010,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559610003095,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559608013014,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559608021013,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559608013018,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559608021050,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559608011006,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559608012109,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559608021084,370393002237,Lumberton Senior High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559616011046,370393002237,Lumberton Senior High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616011043,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616011032,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559601022023,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559612003006,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559612002025,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559619002026,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559611001016,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559601024042,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559616023045,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559611002077,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559604021044,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605021002,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605022029,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618024018,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559616011001,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616011027,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559618024026,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618023028,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559618023034,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559618023019,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617002040,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617002036,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559611002053,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559602021006,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001585,Rex-Rennert Elementary
371559620013009,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559613022016,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559617004011,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559607013068,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559607013101,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559607013065,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559617004056,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001056,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559613024018,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559605022056,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618011039,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559605023014,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605023028,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559606003003,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559606003030,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559605031029,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559606003012,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559618011047,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559605031009,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618011074,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559606003010,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559619003078,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619002035,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619002034,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559617002074,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559617003024,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003044,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619002041,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619002017,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617004010,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003057,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003059,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617004051,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616021091,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616021097,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559617004025,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022040,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616023051,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559617001061,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001066,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001079,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616023004,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012048,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559602011041,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013056,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602011027,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013110,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559620011003,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559618012064,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559602013024,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559620022015,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559620022090,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618023007,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559605022064,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559602013106,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559613022013,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559602013067,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013069,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559607011021,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559620022023,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559601011017,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559618022050,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559602022001,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001585,Rex-Rennert Elementary
371559603002045,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559603002003,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559605023045,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559604011028,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559606001050,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559601021124,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601021046,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601021021,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601021105,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559606002002,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559603003033,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559603001098,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559607011002,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559620022089,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619002016,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559604013026,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559615002033,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559613011011,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559604014017,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559606001014,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559620013026,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
